"cell_id","scenario_id","scenario_order","scenario_label","short_label","purpose","in_main_text","n","h","is_null","reps","alpha","atom","seed","effect_text","pi0","pi1","expected_combined_delta","empirical_combined_delta","empirical_combined_delta_sd","method","reject_rate","mcse","fail_rate","median_runtime_sec","successful_reps","method_label"
73,"S2",2,"S2: Survival-only effect","S2 Survival-only effect","Two-degree-of-freedom penalty case where treatment acts only through the binary observation component.",TRUE,150,3,FALSE,10000,0.05,0,20260488,"$\\pi_1 = 0.60$",0.45,0.6,0.45,0.447995870600137,0.190844716208796,"lrt",0.6434,0.00478995240059857,0,0.00500000000010914,10000,"Parametric LRT"
73,"S2",2,"S2: Survival-only effect","S2 Survival-only effect","Two-degree-of-freedom penalty case where treatment acts only through the binary observation component.",TRUE,150,3,FALSE,10000,0.05,0,20260488,"$\\pi_1 = 0.60$",0.45,0.6,0.45,0.447995870600137,0.190844716208796,"splrt",0.643,0.0047911480878804,0,0.176999999999907,10000,"Semi-parametric LRT"
74,"S2",2,"S2: Survival-only effect","S2 Survival-only effect","Two-degree-of-freedom penalty case where treatment acts only through the binary observation component.",TRUE,200,3,FALSE,10000,0.05,0,20260489,"$\\pi_1 = 0.60$",0.45,0.6,0.45,0.452244433846506,0.163707532139215,"wilcoxon",0.792,0.00405876828606906,0,0.00199999999995271,10000,"Wilcoxon"
74,"S2",2,"S2: Survival-only effect","S2 Survival-only effect","Two-degree-of-freedom penalty case where treatment acts only through the binary observation component.",TRUE,200,3,FALSE,10000,0.05,0,20260489,"$\\pi_1 = 0.60$",0.45,0.6,0.45,0.452244433846506,0.163707532139215,"t_test",0.7809,0.00413636543356604,0,0.000999999999976353,10000,"T-test"
74,"S2",2,"S2: Survival-only effect","S2 Survival-only effect","Two-degree-of-freedom penalty case where treatment acts only through the binary observation component.",TRUE,200,3,FALSE,10000,0.05,0,20260489,"$\\pi_1 = 0.60$",0.45,0.6,0.45,0.452244433846506,0.163707532139215,"lrt",0.7746,0.0041784547382974,0,0.00599999999997181,10000,"Parametric LRT"
74,"S2",2,"S2: Survival-only effect","S2 Survival-only effect","Two-degree-of-freedom penalty case where treatment acts only through the binary observation component.",TRUE,200,3,FALSE,10000,0.05,0,20260489,"$\\pi_1 = 0.60$",0.45,0.6,0.45,0.452244433846506,0.163707532139215,"splrt",0.7749,0.00417648165325792,0,0.187000000000012,10000,"Semi-parametric LRT"
75,"S2",2,"S2: Survival-only effect","S2 Survival-only effect","Two-degree-of-freedom penalty case where treatment acts only through the binary observation component.",TRUE,250,3,FALSE,10000,0.05,0,20260490,"$\\pi_1 = 0.60$",0.45,0.6,0.45,0.450694512648336,0.146880136147133,"wilcoxon",0.8701,0.00336193381850387,0,0.00199999999995271,10000,"Wilcoxon"
75,"S2",2,"S2: Survival-only effect","S2 Survival-only effect","Two-degree-of-freedom penalty case where treatment acts only through the binary observation component.",TRUE,250,3,FALSE,10000,0.05,0,20260490,"$\\pi_1 = 0.60$",0.45,0.6,0.45,0.450694512648336,0.146880136147133,"t_test",0.8632,0.00343636086579975,0,0.000999999999976353,10000,"T-test"
75,"S2",2,"S2: Survival-only effect","S2 Survival-only effect","Two-degree-of-freedom penalty case where treatment acts only through the binary observation component.",TRUE,250,3,FALSE,10000,0.05,0,20260490,"$\\pi_1 = 0.60$",0.45,0.6,0.45,0.450694512648336,0.146880136147133,"lrt",0.8671,0.00339466625752812,0,0.00600000000002865,10000,"Parametric LRT"
75,"S2",2,"S2: Survival-only effect","S2 Survival-only effect","Two-degree-of-freedom penalty case where treatment acts only through the binary observation component.",TRUE,250,3,FALSE,10000,0.05,0,20260490,"$\\pi_1 = 0.60$",0.45,0.6,0.45,0.450694512648336,0.146880136147133,"splrt",0.8673,0.00339250217391235,0,0.196000000000026,10000,"Semi-parametric LRT"
76,"S2",2,"S2: Survival-only effect","S2 Survival-only effect","Two-degree-of-freedom penalty case where treatment acts only through the binary observation component.",TRUE,300,3,FALSE,10000,0.05,0,20260491,"$\\pi_1 = 0.60$",0.45,0.6,0.45,0.449924723619129,0.134084503655493,"wilcoxon",0.9219,0.00268328884021083,0,0.00200000000000955,10000,"Wilcoxon"
76,"S2",2,"S2: Survival-only effect","S2 Survival-only effect","Two-degree-of-freedom penalty case where treatment acts only through the binary observation component.",TRUE,300,3,FALSE,10000,0.05,0,20260491,"$\\pi_1 = 0.60$",0.45,0.6,0.45,0.449924723619129,0.134084503655493,"t_test",0.9145,0.0027962430151902,0,0.000999999999976353,10000,"T-test"
76,"S2",2,"S2: Survival-only effect","S2 Survival-only effect","Two-degree-of-freedom penalty case where treatment acts only through the binary observation component.",TRUE,300,3,FALSE,10000,0.05,0,20260491,"$\\pi_1 = 0.60$",0.45,0.6,0.45,0.449924723619129,0.134084503655493,"lrt",0.92,0.00271293199325011,0,0.00600000000008549,10000,"Parametric LRT"
76,"S2",2,"S2: Survival-only effect","S2 Survival-only effect","Two-degree-of-freedom penalty case where treatment acts only through the binary observation component.",TRUE,300,3,FALSE,10000,0.05,0,20260491,"$\\pi_1 = 0.60$",0.45,0.6,0.45,0.449924723619129,0.134084503655493,"splrt",0.9199,0.00271447950811937,0,0.201000000000022,10000,"Semi-parametric LRT"
77,"S2",2,"S2: Survival-only effect","S2 Survival-only effect","Two-degree-of-freedom penalty case where treatment acts only through the binary observation component.",TRUE,350,3,FALSE,10000,0.05,0,20260492,"$\\pi_1 = 0.60$",0.45,0.6,0.45,0.45018928824459,0.124596729216953,"wilcoxon",0.9502,0.00217531514958178,0,0.00200000000006639,10000,"Wilcoxon"
77,"S2",2,"S2: Survival-only effect","S2 Survival-only effect","Two-degree-of-freedom penalty case where treatment acts only through the binary observation component.",TRUE,350,3,FALSE,10000,0.05,0,20260492,"$\\pi_1 = 0.60$",0.45,0.6,0.45,0.45018928824459,0.124596729216953,"t_test",0.9464,0.0022522664140816,0,0.000999999999976353,10000,"T-test"
77,"S2",2,"S2: Survival-only effect","S2 Survival-only effect","Two-degree-of-freedom penalty case where treatment acts only through the binary observation component.",TRUE,350,3,FALSE,10000,0.05,0,20260492,"$\\pi_1 = 0.60$",0.45,0.6,0.45,0.45018928824459,0.124596729216953,"lrt",0.9565,0.00203979778409528,0,0.00699999999983447,10000,"Parametric LRT"
77,"S2",2,"S2: Survival-only effect","S2 Survival-only effect","Two-degree-of-freedom penalty case where treatment acts only through the binary observation component.",TRUE,350,3,FALSE,10000,0.05,0,20260492,"$\\pi_1 = 0.60$",0.45,0.6,0.45,0.45018928824459,0.124596729216953,"splrt",0.9564,0.0020420342798298,0,0.208000000000084,10000,"Semi-parametric LRT"
78,"S2",2,"S2: Survival-only effect","S2 Survival-only effect","Two-degree-of-freedom penalty case where treatment acts only through the binary observation component.",TRUE,400,3,FALSE,10000,0.05,0,20260493,"$\\pi_1 = 0.60$",0.45,0.6,0.45,0.449680664663714,0.116988092943762,"wilcoxon",0.9732,0.00161498482965011,0,0.00299999999992906,10000,"Wilcoxon"
78,"S2",2,"S2: Survival-only effect","S2 Survival-only effect","Two-degree-of-freedom penalty case where treatment acts only through the binary observation component.",TRUE,400,3,FALSE,10000,0.05,0,20260493,"$\\pi_1 = 0.60$",0.45,0.6,0.45,0.449680664663714,0.116988092943762,"t_test",0.9696,0.00171685293487823,0,0.000999999999976353,10000,"T-test"
78,"S2",2,"S2: Survival-only effect","S2 Survival-only effect","Two-degree-of-freedom penalty case where treatment acts only through the binary observation component.",TRUE,400,3,FALSE,10000,0.05,0,20260493,"$\\pi_1 = 0.60$",0.45,0.6,0.45,0.449680664663714,0.116988092943762,"lrt",0.9759,0.00153359675273522,0,0.007000000000005,10000,"Parametric LRT"
78,"S2",2,"S2: Survival-only effect","S2 Survival-only effect","Two-degree-of-freedom penalty case where treatment acts only through the binary observation component.",TRUE,400,3,FALSE,10000,0.05,0,20260493,"$\\pi_1 = 0.60$",0.45,0.6,0.45,0.449680664663714,0.116988092943762,"splrt",0.9759,0.00153359675273522,0,0.216000000000008,10000,"Semi-parametric LRT"
79,"S2",2,"S2: Survival-only effect","S2 Survival-only effect","Two-degree-of-freedom penalty case where treatment acts only through the binary observation component.",TRUE,450,3,FALSE,10000,0.05,0,20260494,"$\\pi_1 = 0.60$",0.45,0.6,0.45,0.451082496072125,0.109164826077459,"wilcoxon",0.9847,0.00122743268654538,0,0.0029999999999859,10000,"Wilcoxon"
79,"S2",2,"S2: Survival-only effect","S2 Survival-only effect","Two-degree-of-freedom penalty case where treatment acts only through the binary observation component.",TRUE,450,3,FALSE,10000,0.05,0,20260494,"$\\pi_1 = 0.60$",0.45,0.6,0.45,0.451082496072125,0.109164826077459,"t_test",0.9831,0.00128896819200475,0,0.000999999999976353,10000,"T-test"
79,"S2",2,"S2: Survival-only effect","S2 Survival-only effect","Two-degree-of-freedom penalty case where treatment acts only through the binary observation component.",TRUE,450,3,FALSE,10000,0.05,0,20260494,"$\\pi_1 = 0.60$",0.45,0.6,0.45,0.451082496072125,0.109164826077459,"lrt",0.9877,0.00110221186711086,0,0.00700000000006185,10000,"Parametric LRT"
79,"S2",2,"S2: Survival-only effect","S2 Survival-only effect","Two-degree-of-freedom penalty case where treatment acts only through the binary observation component.",TRUE,450,3,FALSE,10000,0.05,0,20260494,"$\\pi_1 = 0.60$",0.45,0.6,0.45,0.451082496072125,0.109164826077459,"splrt",0.9877,0.00110221186711086,0,0.22199999999998,10000,"Semi-parametric LRT"
80,"S2",2,"S2: Survival-only effect","S2 Survival-only effect","Two-degree-of-freedom penalty case where treatment acts only through the binary observation component.",TRUE,500,3,FALSE,10000,0.05,0,20260495,"$\\pi_1 = 0.60$",0.45,0.6,0.45,0.449897895321417,0.10398860289249,"wilcoxon",0.9908,0.000954743944730732,0,0.00300000000004275,10000,"Wilcoxon"
80,"S2",2,"S2: Survival-only effect","S2 Survival-only effect","Two-degree-of-freedom penalty case where treatment acts only through the binary observation component.",TRUE,500,3,FALSE,10000,0.05,0,20260495,"$\\pi_1 = 0.60$",0.45,0.6,0.45,0.449897895321417,0.10398860289249,"t_test",0.9896,0.00101448706250992,0,0.00100000000000477,10000,"T-test"
80,"S2",2,"S2: Survival-only effect","S2 Survival-only effect","Two-degree-of-freedom penalty case where treatment acts only through the binary observation component.",TRUE,500,3,FALSE,10000,0.05,0,20260495,"$\\pi_1 = 0.60$",0.45,0.6,0.45,0.449897895321417,0.10398860289249,"lrt",0.9933,0.000815788575551291,0,0.00700000000006185,10000,"Parametric LRT"
80,"S2",2,"S2: Survival-only effect","S2 Survival-only effect","Two-degree-of-freedom penalty case where treatment acts only through the binary observation component.",TRUE,500,3,FALSE,10000,0.05,0,20260495,"$\\pi_1 = 0.60$",0.45,0.6,0.45,0.449897895321417,0.10398860289249,"splrt",0.9933,0.000815788575551291,0,0.228999999999814,10000,"Semi-parametric LRT"
81,"S3",3,"S3: Antagonistic cancellation","S3 Antagonistic cancellation","Signature case where survival and survivor means move in opposite directions while the combined-outcome mean stays constant.",TRUE,50,0,TRUE,10000,0.05,0,20260496,"$\\pi_1 = 0.50$, $E[Y \\mid A = 1, R = 1] = 3.000$",0.5,0.5,0,0.00323962559209762,0.331962793687448,"wilcoxon",0.0486,0.00215030323442997,0,0.000999999999976353,10000,"Wilcoxon"
81,"S3",3,"S3: Antagonistic cancellation","S3 Antagonistic cancellation","Signature case where survival and survivor means move in opposite directions while the combined-outcome mean stays constant.",TRUE,50,0,TRUE,10000,0.05,0,20260496,"$\\pi_1 = 0.50$, $E[Y \\mid A = 1, R = 1] = 3.000$",0.5,0.5,0,0.00323962559209762,0.331962793687448,"t_test",0.0495,0.00216909543358516,0,0.000999999999976353,10000,"T-test"
81,"S3",3,"S3: Antagonistic cancellation","S3 Antagonistic cancellation","Signature case where survival and survivor means move in opposite directions while the combined-outcome mean stays constant.",TRUE,50,0,TRUE,10000,0.05,0,20260496,"$\\pi_1 = 0.50$, $E[Y \\mid A = 1, R = 1] = 3.000$",0.5,0.5,0,0.00323962559209762,0.331962793687448,"lrt",0.054,0.00226017698422048,0,0.00499999999999545,10000,"Parametric LRT"
81,"S3",3,"S3: Antagonistic cancellation","S3 Antagonistic cancellation","Signature case where survival and survivor means move in opposite directions while the combined-outcome mean stays constant.",TRUE,50,0,TRUE,10000,0.05,0,20260496,"$\\pi_1 = 0.50$, $E[Y \\mid A = 1, R = 1] = 3.000$",0.5,0.5,0,0.00323962559209762,0.331962793687448,"splrt",0.057,0.00231842619032826,0,0.161999999999978,10000,"Semi-parametric LRT"
82,"S3",3,"S3: Antagonistic cancellation","S3 Antagonistic cancellation","Signature case where survival and survivor means move in opposite directions while the combined-outcome mean stays constant.",TRUE,100,0,TRUE,10000,0.05,0,20260497,"$\\pi_1 = 0.50$, $E[Y \\mid A = 1, R = 1] = 3.000$",0.5,0.5,0,0.00273751708443395,0.233456411713266,"wilcoxon",0.0452,0.00207742532958468,0,0.000999999999997669,10000,"Wilcoxon"
82,"S3",3,"S3: Antagonistic cancellation","S3 Antagonistic cancellation","Signature case where survival and survivor means move in opposite directions while the combined-outcome mean stays constant.",TRUE,100,0,TRUE,10000,0.05,0,20260497,"$\\pi_1 = 0.50$, $E[Y \\mid A = 1, R = 1] = 3.000$",0.5,0.5,0,0.00273751708443395,0.233456411713266,"t_test",0.0467,0.00210995521279481,0,0.000999999999976353,10000,"T-test"
82,"S3",3,"S3: Antagonistic cancellation","S3 Antagonistic cancellation","Signature case where survival and survivor means move in opposite directions while the combined-outcome mean stays constant.",TRUE,100,0,TRUE,10000,0.05,0,20260497,"$\\pi_1 = 0.50$, $E[Y \\mid A = 1, R = 1] = 3.000$",0.5,0.5,0,0.00273751708443395,0.233456411713266,"lrt",0.0503,0.0021856328602947,0,0.00499999999999545,10000,"Parametric LRT"
82,"S3",3,"S3: Antagonistic cancellation","S3 Antagonistic cancellation","Signature case where survival and survivor means move in opposite directions while the combined-outcome mean stays constant.",TRUE,100,0,TRUE,10000,0.05,0,20260497,"$\\pi_1 = 0.50$, $E[Y \\mid A = 1, R = 1] = 3.000$",0.5,0.5,0,0.00273751708443395,0.233456411713266,"splrt",0.0501,0.00218151300706643,0,0.168999999999869,10000,"Semi-parametric LRT"
83,"S3",3,"S3: Antagonistic cancellation","S3 Antagonistic cancellation","Signature case where survival and survivor means move in opposite directions while the combined-outcome mean stays constant.",TRUE,150,0,TRUE,10000,0.05,0,20260498,"$\\pi_1 = 0.50$, $E[Y \\mid A = 1, R = 1] = 3.000$",0.5,0.5,0,0.000214627043141522,0.191321750363056,"wilcoxon",0.0513,0.00220608952674183,0,0.00199999999995271,10000,"Wilcoxon"
83,"S3",3,"S3: Antagonistic cancellation","S3 Antagonistic cancellation","Signature case where survival and survivor means move in opposite directions while the combined-outcome mean stays constant.",TRUE,150,0,TRUE,10000,0.05,0,20260498,"$\\pi_1 = 0.50$, $E[Y \\mid A = 1, R = 1] = 3.000$",0.5,0.5,0,0.000214627043141522,0.191321750363056,"t_test",0.0523,0.00222631332026739,0,0.000999999999976353,10000,"T-test"
83,"S3",3,"S3: Antagonistic cancellation","S3 Antagonistic cancellation","Signature case where survival and survivor means move in opposite directions while the combined-outcome mean stays constant.",TRUE,150,0,TRUE,10000,0.05,0,20260498,"$\\pi_1 = 0.50$, $E[Y \\mid A = 1, R = 1] = 3.000$",0.5,0.5,0,0.000214627043141522,0.191321750363056,"lrt",0.0503,0.0021856328602947,0,0.00500000000010914,10000,"Parametric LRT"
83,"S3",3,"S3: Antagonistic cancellation","S3 Antagonistic cancellation","Signature case where survival and survivor means move in opposite directions while the combined-outcome mean stays constant.",TRUE,150,0,TRUE,10000,0.05,0,20260498,"$\\pi_1 = 0.50$, $E[Y \\mid A = 1, R = 1] = 3.000$",0.5,0.5,0,0.000214627043141522,0.191321750363056,"splrt",0.0509,0.00219793516737869,0,0.176000000000045,10000,"Semi-parametric LRT"
84,"S3",3,"S3: Antagonistic cancellation","S3 Antagonistic cancellation","Signature case where survival and survivor means move in opposite directions while the combined-outcome mean stays constant.",TRUE,200,0,TRUE,10000,0.05,0,20260499,"$\\pi_1 = 0.50$, $E[Y \\mid A = 1, R = 1] = 3.000$",0.5,0.5,0,0.0019464855512602,0.166807112897345,"wilcoxon",0.0521,0.00222228688517032,0,0.00199999999995271,10000,"Wilcoxon"
84,"S3",3,"S3: Antagonistic cancellation","S3 Antagonistic cancellation","Signature case where survival and survivor means move in opposite directions while the combined-outcome mean stays constant.",TRUE,200,0,TRUE,10000,0.05,0,20260499,"$\\pi_1 = 0.50$, $E[Y \\mid A = 1, R = 1] = 3.000$",0.5,0.5,0,0.0019464855512602,0.166807112897345,"t_test",0.0522,0.00222430123859157,0,0.000999999999976353,10000,"T-test"
84,"S3",3,"S3: Antagonistic cancellation","S3 Antagonistic cancellation","Signature case where survival and survivor means move in opposite directions while the combined-outcome mean stays constant.",TRUE,200,0,TRUE,10000,0.05,0,20260499,"$\\pi_1 = 0.50$, $E[Y \\mid A = 1, R = 1] = 3.000$",0.5,0.5,0,0.0019464855512602,0.166807112897345,"lrt",0.0539,0.00225820260384227,0,0.00599999999997181,10000,"Parametric LRT"
84,"S3",3,"S3: Antagonistic cancellation","S3 Antagonistic cancellation","Signature case where survival and survivor means move in opposite directions while the combined-outcome mean stays constant.",TRUE,200,0,TRUE,10000,0.05,0,20260499,"$\\pi_1 = 0.50$, $E[Y \\mid A = 1, R = 1] = 3.000$",0.5,0.5,0,0.0019464855512602,0.166807112897345,"splrt",0.0541,0.00226214919932351,0,0.184999999999945,10000,"Semi-parametric LRT"
85,"S3",3,"S3: Antagonistic cancellation","S3 Antagonistic cancellation","Signature case where survival and survivor means move in opposite directions while the combined-outcome mean stays constant.",TRUE,250,0,TRUE,10000,0.05,0,20260500,"$\\pi_1 = 0.50$, $E[Y \\mid A = 1, R = 1] = 3.000$",0.5,0.5,0,0.000907159851687463,0.147033315409067,"wilcoxon",0.0487,0.00215240121724552,0,0.00199999999995271,10000,"Wilcoxon"
